Human_GeneID	Human_Symbol	Horse_GeneID	Horse_Symbol
1788	DNMT3A	100055881	DNMT3A
1789	DNMT3B	100053900	DNMT3B
1791	DNTT	100061113	DNTT
1793	DOCK1	100055697	DOCK1
1794	DOCK2	100070446	DOCK2
1796	DOK1	100069014	DOK1
1797	DXO	100051343	DXO
1800	DPEP1	100052197	DPEP1
1801	DPH1	100060117	DPH1
1802	DPH2	100053064	DPH2
1803	DPP4	100061124	DPP4
1804	DPP6	100063666	DPP6
1805	DPT	100057735	DPT
1806	DPYD	100057177	DPYD
1807	DPYS	100062933	DPYS
1808	DPYSL2	100054410	DPYSL2
1809	DPYSL3	100071913	DPYSL3
1810	DR1	100059248	DR1
1813	DRD2	100062195	DRD2
1814	DRD3	100061160	DRD3
1816	DRD5	100069604	DRD5
1819	DRG2	100051979	DRG2
1821	DRP2	100057542	DRP2
1822	ATN1	100060226	ATN1
1823	DSC1	100065884	DSC1
1824	DSC2	100065829	DSC2
1825	DSC3	100065754	DSC3
1826	DSCAM	100058783	DSCAM
1827	RCAN1	100062432	RCAN1
1828	DSG1	100052088	DSG1
1829	DSG2	100066038	DSG2
1830	DSG3	100065984	DSG3
1832	DSP	100061514	DSP
1833	EPYC	100051709	EPYC
1834	DSPP	102150816	DSPP
1836	SLC26A2	100034141	SLC26A2
1837	DTNA	100052566	DTNA
1840	DTX1	100051299	DTX1
1841	DTYMK	100067824	DTYMK
1842	ECM2	100055819	ECM2
1843	DUSP1	100069834	DUSP1
1844	DUSP2	100051611	DUSP2
1846	DUSP4	100058453	DUSP4
1847	DUSP5	100068966	DUSP5
1848	DUSP6	100051565	DUSP6
1849	DUSP7	100060559	DUSP7
1850	DUSP8	100146958	DUSP8
1852	DUSP9	100057759	DUSP9
1854	DUT	100070214	DUT
1855	DVL1	100147200	DVL1
1856	DVL2	100061612	DVL2
1859	DYRK1A	100051707	DYRK1A
1861	TOR1A	100629960	TOR1A
1869	E2F1	100069192	E2F1
1870	E2F2	100057866	E2F2
1871	E2F3	100052248	E2F3
1876	E2F6	100072285	E2F6
1877	E4F1	100068273	E4F1
1879	EBF1	100059840	EBF1
1880	GPR183	100050745	GPR183
1889	ECE1	100071727	ECE1
1890	TYMP	100146854	TYMP
1894	ECT2	100057917	ECT2
1901	S1PR1	100050049	S1PR1
1902	LPAR1	100053797	LPAR1
1903	S1PR3	100061893	S1PR3
1906	EDN1	100034060	EDN1
1909	EDNRA	100062644	EDNRA
1910	EDNRB	100033875	EDNRB
1911	PHC1	100053465	PHC1
1912	PHC2	100070002	PHC2
1915	EEF1A1	100009682	EEF1A1
1917	EEF1A2	100060464	EEF1A2
1936	EEF1D	100065805	EEF1D
1943	EFNA2	111774429	EFNA2
1944	EFNA3	100057186	EFNA3
1946	EFNA5	100073202	EFNA5
1947	EFNB1	100147489	EFNB1
1948	EFNB2	100064730	EFNB2
1950	EGF	106782874	EGF
1951	CELSR3	100063620	CELSR3
1955	MEGF9	100146310	MEGF9
1959	EGR2	100062890	EGR2
1960	EGR3	100057675	EGR3
1961	EGR4	100049948	EGR4
1965	EIF2S1	100052709	EIF2S1
1967	EIF2B1	100059129	EIF2B1
1968	EIF2S3	100060382	EIF2S3
1973	EIF4A1	100061902	EIF4A1
1977	EIF4E	100066216	EIF4E
1978	EIF4EBP1	100057875	EIF4EBP1
1979	EIF4EBP2	102150070	EIF4EBP2
1981	EIF4G1	100033975	EIF4G1
1983	EIF5	100055152	EIF5
1992	SERPINB1	100049797	SERPINB1
1993	ELAVL2	100053407	ELAVL2
1995	ELAVL3	100056901	ELAVL3
1996	ELAVL4	100051268	ELAVL4
1997	ELF1	100051478	ELF1
1998	ELF2	100063399	ELF2
1999	ELF3	100146645	ELF3
2000	ELF4	100054591	ELF4
2001	ELF5	100060679	ELF5
2004	ELK3	100052318	ELK3
2005	ELK4	100050315	ELK4
2006	ELN	102150882	ELN
2009	EML1	100050910	EML1
2011	MARK2	100049882	MARK2
2012	EMP1	100063668	EMP1
2013	EMP2	100051255	EMP2
2014	EMP3	100050794	EMP3
2015	ADGRE1	100066036	ADGRE1
2018	EMX2	100067044	EMX2
2019	EN1	100052304	EN1
2021	ENDOG	100146415	ENDOG
2022	ENG	100070421	ENG
2027	ENO3	100061187	ENO3
2028	ENPEP	100072821	ENPEP
2030	SLC29A1	100055498	SLC29A1
2033	EP300	100055626	EP300
2034	EPAS1	100068622	EPAS1
2035	EPB41	100056416	EPB41
2036	EPB41L1	100055108	EPB41L1
2037	EPB41L2	100067494	EPB41L2
2038	EPB42	100070868	EPB42
2039	DMTN	100056495	DMTN
2040	STOM	100071711	STOM
2042	EPHA3	100054527	EPHA3
2043	EPHA4	100060325	EPHA4
2044	EPHA5	100066188	EPHA5
2045	EPHA7	100065867	EPHA7
2046	EPHA8	100071673	EPHA8
2047	EPHB1	100053254	EPHB1
2048	EPHB2	100071661	EPHB2
2050	EPHB4	100069098	EPHB4
2053	EPHX2	100060414	EPHX2
2054	STX2	100062798	STX2
2057	EPOR	100057022	EPOR
2058	EPRS1	100050245	EPRS1
2059	EPS8	100067366	EPS8
2063	NR2F6	100070036	NR2F6
2064	ERBB2	100054739	ERBB2
2065	ERBB3	100059216	ERBB3
2066	ERBB4	100050182	ERBB4
2067	ERCC1	100065660	ERCC1
2068	ERCC2	100070804	ERCC2
2069	EREG	100056605	EREG
2070	EYA4	100067710	EYA4
2074	ERCC6	100062916	ERCC6
2078	ERG	100051563	ERG
2079	ERH	100629806	ERH
2081	ERN1	100064339	ERN1
2091	FBL	100064571	FBL
2098	ESD	100050585	ESD
2099	ESR1	791249	ESR1
2100	ESR2	100033964	ESR2
2103	ESRRB	100058699	ESRRB
2104	ESRRG	100050530	ESRRG
2107	ETF1	100072563	ETF1
2110	ETFDH	100061849	ETFDH
2113	ETS1	100064559	ETS1
2114	ETS2	100059969	ETS2
2115	ETV1	100065470	ETV1
2118	ETV4	100065121	ETV4
2119	ETV5	100059346	ETV5
2120	ETV6	100063341	ETV6
2121	EVC	100070005	EVC
2122	MECOM	100057450	MECOM
2123	EVI2A	100630810	EVI2A
2124	EVI2B	100058650	EVI2B
2130	EWSR1	100034010	EWSR1
2131	EXT1	100056983	EXT1
2132	EXT2	100055879	EXT2
2134	EXTL1	100071242	EXTL1
2138	EYA1	100051446	EYA1
2139	EYA2	100071250	EYA2
2140	EYA3	100070791	EYA3
2146	EZH2	100051290	EZH2
2147	F2	100057521	F2
2149	F2R	100073278	F2R
2150	F2RL1	100073277	F2RL1
2153	F5	100058503	F5
2157	F8	100063026	F8
2158	F9	100054449	F9
2159	F10	100067094	F10
2161	F12	100068589	F12
2162	F13A1	100060428	F13A1
2165	F13B	102149749	F13B
2168	FABP1	100052746	FABP1
2169	FABP2	100034050	FABP2
2171	FABP5	100057538	FABP5
2175	FANCA	100052495	FANCA
2176	FANCC	100061359	FANCC
2177	FANCD2	100051871	FANCD2
2180	ACSL1	100057925	ACSL1
2182	ACSL4	100054459	ACSL4
2184	FAH	100049804	FAH
2185	PTK2B	100054547	PTK2B
2186	BPTF	100063881	BPTF
2189	FANCG	100068211	FANCG
2191	FAP	100051480	FAP
2192	FBLN1	100052767	FBLN1
2193	FARSA	100063275	FARSA
2194	FASN	100057311	FASN
2195	FAT1	100050525	FAT1
2199	FBLN2	100055284	FBLN2
2200	FBN1	100055741	FBN1
2201	FBN2	100073031	FBN2
2203	FBP1	100063910	FBP1
2206	MS4A2	100033954	MS4A2
2208	FCER2	100009715	FCER2
2217	FCGRT	100147583	FCGRT
2218	FKTN	100054199	FKTN
2224	FDPS	100063641	FDPS
2232	FDXR	100060312	FDXR
2237	FEN1	100059838	FEN1
2239	GPC4	100057156	GPC4
2241	FER	100064643	FER
2244	FGB	100069774	FGB
2246	FGF1	100033960	FGF1
2248	FGF3	100146649	FGF3
2249	FGF4	100060525	FGF4
2250	FGF5	100060219	FGF5
2251	FGF6	100051221	FGF6
2252	FGF7	100033961	FGF7
2254	FGF9	100050353	FGF9
2255	FGF10	100052655	FGF10
2257	FGF12	100059907	FGF12
2258	FGF13	100054495	FGF13
2259	FGF14	100050897	FGF14
2260	FGFR1	100057614	FGFR1
2263	FGFR2	100033956	FGFR2
2264	FGFR4	100068679	FGFR4
2267	FGL1	100054096	FGL1
2268	FGR	100056804	FGR
2271	FH	100060381	FH
2272	FHIT	100057165	FHIT
2273	FHL1	100056943	FHL1
2277	VEGFD	100050877	VEGFD
2281	FKBP1B	100071629	FKBP1B
2287	FKBP3	100063728	FKBP3
2289	FKBP5	100053546	FKBP5
2290	FOXG1	100146246	FOXG1
2294	FOXF1	100146434	FOXF1
2296	FOXC1	111769235	FOXC1
2299	FOXI1	100070435	FOXI1
2300	FOXL1	100147110	FOXL1
2303	FOXC2	100036555	FOXC2
2304	FOXE1	111770687	FOXE1
2305	FOXM1	100050775	FOXM1
2307	FOXS1	100068461	FOXS1
2308	FOXO1	100050481	FOXO1
2309	FOXO3	100066558	FOXO3
2313	FLI1	100064591	FLI1
2315	MLANA	100051824	MLANA
2316	FLNA	100058256	FLNA
2317	FLNB	100057963	FLNB
2318	FLNC	100071760	FLNC
2319	FLOT2	100072090	FLOT2
2322	FLT3	100061780	FLT3
2324	FLT4	100066773	FLT4
2327	FMO2	100059647	FMO2
2328	FMO3	100052022	FMO3
2329	FMO4	100052080	FMO4
2330	FMO5	100065455	FMO5
2331	FMOD	100009678	FMOD
2334	AFF2	100055437	AFF2
2335	FN1	100034189	FN1
2346	FOLH1	100060132	FOLH1
2348	FOLR1	100066084	FOLR1
2353	FOS	100051632	FOS
2354	FOSB	100065680	FOSB
2355	FOSL2	100071081	FOSL2
2395	FXN	100056887	FXN
2444	FRK	100072625	FRK
2475	MTOR	100051341	MTOR
2483	FRG1	100054569	FRG1
2487	FRZB	100068206	FRZB
2491	CENPI	100057508	CENPI
2492	FSHR	100052957	FSHR
2494	NR5A2	100009700	NR5A2
2495	FTH1	100062811	FTH1
2516	NR5A1	100033902	NR5A1
2517	FUCA1	100071543	FUCA1
2519	FUCA2	100067102	FUCA2
2520	GAST	100034214	GAST
2523	FUT1	100054499	FUT1
2529	FUT7	100067846	FUT7
2530	FUT8	100052546	FUT8
2531	KDSR	100057259	KDSR
2532	ACKR1	100057225	ACKR1
2533	FYB1	100066754	FYB1
2534	FYN	102149085	FYN
2535	FZD2	100050809	FZD2
2538	G6PC1	100052233	G6PC1
2539	G6PD	100059734	G6PD
2542	SLC37A4	100063238	SLC37A4
2547	XRCC6	100070684	XRCC6
2549	GAB1	100062924	GAB1
2550	GABBR1	100147281	GABBR1
2551	GABPA	100053853	GABPA
2553	GABPB1	100055527	GABPB1
2557	GABRA4	100054615	GABRA4
2558	GABRA5	100050880	GABRA5
2559	GABRA6	100070890	GABRA6
2560	GABRB1	106782983	GABRB1
2561	GABRB2	100059608	GABRB2
2562	GABRB3	100050803	GABRB3
2563	GABRD	100064300	GABRD
2564	GABRE	100069261	GABRE
2565	GABRG1	100054705	GABRG1
2567	GABRG3	100062806	GABRG3
2568	GABRP	100070350	GABRP
2570	GABRR2	100070995	GABRR2
2571	GAD1	100052860	GAD1
2572	GAD2	100055419	GAD2
2580	GAK	100051853	GAK
2581	GALC	100034130	GALC
2582	GALE	100057723	GALE
2583	B4GALNT1	100053616	B4GALNT1
2585	GALK2	100070040	GALK2
2587	GALR1	100063413	GALR1
2588	GALNS	100051284	GALNS
2589	GALNT1	100052833	GALNT1
2590	GALNT2	100065695	GALNT2
2591	GALNT3	100051940	GALNT3
2592	GALT	100068493	GALT
2593	GAMT	100068840	GAMT
2595	GANC	100070973	GANC
2596	GAP43	100061125	GAP43
2597	GAPDH	100033897	GAPDH
2615	LRRC32	100063749	LRRC32
2617	GARS1	100054985	GARS1
2618	GART	100052316	GART
2619	GAS1	111770133	GAS1
2620	GAS2	100057503	GAS2
2622	GAS8	100052980	GAS8
2623	GATA1	100062174	GATA1
2624	GATA2	100049949	GATA2
2625	GATA3	100069946	GATA3
2626	GATA4	100065126	GATA4
2627	GATA6	100059884	GATA6
2628	GATM	100070511	GATM
2631	NIPSNAP2	100061188	NIPSNAP2
2632	GBE1	100034152	GBE1
2637	GBX2	100065981	GBX2
2638	GC	100054939	GC
2639	GCDH	100063310	GCDH
2641	GCG	100051551	GCG
2642	GCGR	100055316	GCGR
2644	GCHFR	100071314	GCHFR
2646	GCKR	100071177	GCKR
2649	NR6A1	100070969	NR6A1
2650	GCNT1	100061416	GCNT1
2653	GCSH	100629755	GCSH
2658	GDF2	100051984	GDF2
2662	GDF10	100063615	GDF10
2665	GDI2	100070354	GDI2
2668	GDNF	100067053	GDNF
2672	GFI1	100630571	GFI1
2673	GFPT1	100061157	GFPT1
2674	GFRA1	100067810	GFRA1
2675	GFRA2	100146260	GFRA2
2681	GGTA1	100067589	GGTA1
2683	B4GALT1	100068209	B4GALT1
2686	GGT7	100054524	GGT7
2687	GGT5	100050259	GGT5
2690	GHR	100053020	GHR
2691	GHRH	111769907	GHRH
2692	GHRHR	100069933	GHRHR
2693	GHSR	100057865	GHSR
2694	CBLIF	100060988	CBLIF
2697	GJA1	100067229	GJA1
2700	GJA3	100050019	GJA3
2701	GJA4	100055536	GJA4
2702	GJA5	100065052	GJA5
2703	GJA8	100065084	GJA8
2705	GJB1	100034021	GJB1
2706	GJB2	100050084	GJB2
2707	GJB3	100055573	GJB3
2709	GJB5	100055619	GJB5
2710	GK	100051016	GK
2717	GLA	100060370	GLA
2719	GPC3	100054222	GPC3
2720	GLB1	100056330	GLB1
2729	GCLC	100056731	GCLC
2730	GCLM	100058894	GCLM
2731	GLDC	100060355	GLDC
2733	GLE1	100066964	GLE1
2736	GLI2	100067420	GLI2
2737	GLI3	100064098	GLI3
2738	GLI4	100629403	GLI4
2739	GLO1	100065189	GLO1
2740	GLP1R	100065307	GLP1R
2741	GLRA1	100060055	GLRA1
2742	GLRA2	100050723	GLRA2
2743	GLRB	100061981	GLRB
2744	GLS	100069617	GLS
2746	GLUD1	100064139	GLUD1
2752	GLUL	100054716	GLUL
2760	GM2A	100034082	GM2A
2764	GMFB	100050097	GMFB
2766	GMPR	100065723	GMPR
2767	GNA11	100067327	GNA11
2768	GNA12	100060005	GNA12
2770	GNAI1	100055673	GNAI1
2774	GNAL	100050622	GNAL
2775	GNAO1	100051282	GNAO1
2776	GNAQ	100063136	GNAQ
2779	GNAT1	100062183	GNAT1
2780	GNAT2	100058195	GNAT2
2781	GNAZ	100049992	GNAZ
2790	GNG10	100630493	GNG10
2792	GNGT1	100051430	GNGT1
2794	GNL1	100051374	GNL1
2798	GNRHR	100033874	GNRHR
2799	GNS	100034131	GNS
2800	GOLGA1	100067264	GOLGA1
2801	GOLGA2	100067033	GOLGA2
2802	GOLGA3	100061493	GOLGA3
2803	GOLGA4	100050216	GOLGA4
2804	GOLGB1	100070765	GOLGB1
2806	GOT2	100052607	GOT2
2811	GP1BA	100072850	GP1BA
2815	GP9	102149779	GP9
2817	GPC1	100067268	GPC1
2820	GPD2	100050747	GPD2
2822	GPLD1	100067517	GPLD1
2823	GPM6A	100051492	GPM6A
2824	GPM6B	100050640	GPM6B
2825	CMKLR2	100068488	CMKLR2
2826	CCR10	100065946	CCR10
2827	GPR3	100070910	GPR3
2828	GPR4	102148705	GPR4
2829	XCR1	100065485	XCR1
2830	GPR6	100072266	GPR6
2831	NPBWR1	100054252	NPBWR1
2832	NPBWR2	100071567	NPBWR2
2833	CXCR3	100056190	CXCR3
2834	PRLHR	100066425	PRLHR
2835	GPR12	100050970	GPR12
2837	UTS2R	100056872	UTS2R
2838	GPR15	100072420	GPR15
2840	GPR17	102148121	GPR17
2841	GPR18	100147633	GPR18
2842	GPR19	100066597	GPR19
2843	GPR20	100069651	GPR20
2844	GPR21	100067407	GPR21
2845	GPR22	100146673	GPR22
2846	LPAR4	100071749	LPAR4
2847	MCHR1	100055460	MCHR1
2849	GPR26	100057676	GPR26
2850	GPR27	111768463	GPR27
2852	GPER1	102148430	GPER1
2856	GPR33	100056072	GPR33
2857	GPR34	100050641	GPR34
2861	GPR37	100071585	GPR37
2862	MLNR	106781886	MLNR
2863	GPR39	100054142	GPR39
2868	GRK4	100053624	GRK4
2869	GRK5	100065919	GRK5
2870	GRK6	100068570	GRK6
2872	MKNK2	100146117	MKNK2
2887	GRB10	100052610	GRB10
2888	GRB14	100061818	GRB14
2889	RAPGEF1	100069527	RAPGEF1
2890	GRIA1	100060020	GRIA1
2891	GRIA2	100069331	GRIA2
2892	GRIA3	100055136	GRIA3
2893	GRIA4	100061561	GRIA4
2894	GRID1	100064635	GRID1
2896	GRN	100051035	GRN
2897	GRIK1	100053602	GRIK1
2898	GRIK2	100066235	GRIK2
2899	GRIK3	100069209	GRIK3
2900	GRIK4	100063477	GRIK4
2901	GRIK5	100069742	GRIK5
2902	GRIN1	100059861	GRIN1
2904	GRIN2B	100063746	GRIN2B
2905	GRIN2C	100052410	GRIN2C
2906	GRIN2D	102148904	GRIN2D
2909	ARHGAP35	100065944	ARHGAP35
2912	GRM2	100052178	GRM2
2913	GRM3	100049918	GRM3
2914	GRM4	100061879	GRM4
2915	GRM5	100060364	GRM5
2916	GRM6	100067731	GRM6
2917	GRM7	100052696	GRM7
2918	GRM8	100071655	GRM8
2922	GRP	100050124	GRP
2925	GRPR	100056400	GRPR
2928	GSC2	111774578	GSC2
2931	GSK3A	100069693	GSK3A
2934	GSN	100034186	GSN
2935	GSPT1	100055960	GSPT1
2937	GSS	100069411	GSS
2950	GSTP1	100059533	GSTP1
2954	GSTZ1	100052190	GSTZ1
2956	MSH6	100068065	MSH6
2957	GTF2A1	100059967	GTF2A1
2959	GTF2B	100052202	GTF2B
2961	GTF2E2	100058323	GTF2E2
2965	GTF2H1	100056980	GTF2H1
2967	GTF2H3	100059174	GTF2H3
2968	GTF2H4	100630479	GTF2H4
2969	GTF2I	100060007	GTF2I
2972	BRF1	100063663	BRF1
2977	GUCY1A2	100069474	GUCY1A2
2978	GUCA1A	100066702	GUCA1A
2979	GUCA1B	100054522	GUCA1B
2980	GUCA2A	100053741	GUCA2A
2981	GUCA2B	100067585	GUCA2B
2983	GUCY1B1	100069551	GUCY1B1
2986	GUCY2F	100054502	GUCY2F
2993	GYPA	102150508	GYPA
2998	GYS2	100064264	GYS2
3000	GUCY2D	100073037	GUCY2D
3003	GZMK	100052126	GZMK
3008	H1-4	100053593	H1-4
3009	H1-5	100052727	H1-5
3010	H1-6	100053448	H1-6
3014	H2AX	111774230	H2AX
3020	H3-3A	100054462	H3-3A
3021	H3-3B	115900865	H3-3B
3024	H1-1	100052966	H1-1
3030	HADHA	100071381	HADHA
3032	HADHB	100071371	HADHB
3033	HADH	100072956	HADH
3034	HAL	100052193	HAL
3037	HAS2	100009708	HAS2
3050	HBZ	100065056	HBZ
3052	HCCS	100053680	HCCS
3053	SERPIND1	100629879	SERPIND1
3054	HCFC1	100058080	HCFC1
3060	HCRT	100066236	HCRT
3066	HDAC2	100072578	HDAC2
3067	HDC	100069939	HDC
3069	HDLBP	100057882	HDLBP
3070	HELLS	100061642	HELLS
3073	HEXA	100063584	HEXA
3074	HEXB	100073289	HEXB
3075	CFH	100051358	CFH
3077	HFE	100053350	HFE
3081	HGD	100060993	HGD
3082	HGF	100049848	HGF
3083	HGFAC	100146688	HGFAC
3084	NRG1	100061417	NRG1
3087	HHEX	100071280	HHEX
3090	HIC1	102150417	HIC1
3091	HIF1A	100061166	HIF1A
3092	HIP1	100061280	HIP1
3093	UBE2K	100055027	UBE2K
3096	HIVEP1	100064320	HIVEP1
3097	HIVEP2	100067364	HIVEP2
3098	HK1	100072687	HK1
3099	HK2	100009677	HK2
3101	HK3	100068725	HK3
3104	ZBTB48	100059238	ZBTB48
3109	HLA-DMB	100060996	LOC100060996
3131	HLF	100070549	HLF
3142	HLX	100054295	HLX
3146	HMGB1	100033873	HMGB1
3148	HMGB2	100061162	HMGB2
3149	HMGB3	100069284	HMGB3
3155	HMGCL	100057686	HMGCL
3157	HMGCS1	100065037	HMGCS1
3158	HMGCS2	100059971	HMGCS2
3159	HMGA1	100629238	HMGA1
3162	HMOX1	100069058	HMOX1
3166	HMX1	111772981	HMX1
3169	FOXA1	100147146	FOXA1
3170	FOXA2	100147413	FOXA2
3171	FOXA3	100070957	FOXA3
3172	HNF4A	100056007	HNF4A
3174	HNF4G	100050783	HNF4G
3175	ONECUT1	100069457	ONECUT1
3176	HNMT	100051119	HNMT
3177	SLC29A2	100052412	SLC29A2
3178	HNRNPA1	100034153	HNRNPA1
3181	HNRNPA2B1	100068539	HNRNPA2B1
3182	HNRNPAB	111767711	HNRNPAB
3183	HNRNPC	100059269	HNRNPC
3184	HNRNPD	100060733	HNRNPD
3185	HNRNPF	100050002	HNRNPF
3187	HNRNPH1	100067495	HNRNPH1
3188	HNRNPH2	100057665	HNRNPH2
3190	HNRNPK	100052735	HNRNPK
3191	HNRNPL	100066483	HNRNPL
3192	HNRNPU	100062482	HNRNPU
3195	TLX1	100070241	TLX1
3198	HOXA1	100068884	HOXA1
3200	HOXA3	100054344	HOXA3
3202	HOXA5	100054486	HOXA5
3206	HOXA10	100054661	HOXA10
3209	HOXA13	106783080	HOXA13
3211	HOXB1	100069386	HOXB1
3212	HOXB2	100146636	HOXB2
3213	HOXB3	100069398	HOXB3
3215	HOXB5	100055656	HOXB5
3219	HOXB9	111775660	HOXB9
3221	HOXC4	100064443	HOXC4
3222	HOXC5	100064385	HOXC5
3223	HOXC6	100629890	HOXC6
3225	HOXC9	100629421	HOXC9
3226	HOXC10	100629826	HOXC10
3227	HOXC11	100062371	HOXC11
3228	HOXC12	100064326	HOXC12
3229	HOXC13	100062304	HOXC13
3231	HOXD1	100066405	HOXD1
3232	HOXD3	100053542	HOXD3
3233	HOXD4	102149632	HOXD4
3234	HOXD8	100629949	HOXD8
3235	HOXD9	100053496	HOXD9
3236	HOXD10	100066123	HOXD10
3237	HOXD11	111768747	HOXD11
3239	HOXD13	100146425	HOXD13
3242	HPD	100059853	HPD
3249	HPN	100058873	HPN
3251	HPRT1	100034149	HPRT1
3257	HPS1	100070620	HPS1
3263	HPX	100055123	HPX
3266	ERAS	100062317	ERAS
3267	AGFG1	100629966	AGFG1
3268	AGFG2	100068998	AGFG2
3269	HRH1	100034110	HRH1
3274	HRH2	102149608	HRH2
3275	PRMT2	100054798	PRMT2
3276	PRMT1	100052097	PRMT1
3280	HES1	100069015	HES1
3284	HSD3B2	100034078	HSD3B2
3290	HSD11B1	100056429	HSD11B1
3293	HSD17B3	100062795	HSD17B3
3294	HSD17B2	100146214	HSD17B2
3297	HSF1	100063350	HSF1
3298	HSF2	100034128	HSF2
3299	HSF4	100052978	HSF4
3300	DNAJB2	100056303	DNAJB2
3301	DNAJA1	100053747	DNAJA1
3304	HSPA1B	100050827	HSPA1B
3305	HSPA1L	100050904	HSPA1L
3306	HSPA2	100629616	HSPA2
3308	HSPA4	100072809	HSPA4
3309	HSPA5	100067235	HSPA5
3313	HSPA9	100034032	HSPA9
3321	IGSF3	100059648	IGSF3
3339	HSPG2	100071701	HSPG2
3340	NDST1	100060315	NDST1
3344	FOXN2	100053059	FOXN2
3350	HTR1A	100009683	HTR1A
3352	HTR1D	100071630	HTR1D
3354	HTR1E	100065574	HTR1E
3355	HTR1F	100054385	HTR1F
3356	HTR2A	100009685	HTR2A
3357	HTR2B	100057052	HTR2B
3358	HTR2C	100057852	HTR2C
3359	HTR3A	100009690	HTR3A
3360	HTR4	100034053	HTR4
3361	HTR5A	100063709	HTR5A
3362	HTR6	100058656	HTR6
3363	HTR7	100009688	HTR7
3371	TNC	100049835	TNC
3376	IARS1	100054721	IARS1
3381	IBSP	100052979	IBSP
3382	ICA1	100052438	ICA1
3384	ICAM2	100064400	ICAM2
3394	IRF8	100056218	IRF8
3396	MRPL58	100052232	MRPL58
3397	ID1	100068419	ID1
3416	IDE	100071303	IDE
3419	IDH3A	100060114	IDH3A
3421	IDH3G	100057896	IDH3G
3422	IDI1	100630801	IDI1
3423	IDS	111771607	IDS
3425	IDUA	100146682	IDUA
3426	CFI	100072852	CFI
3430	IFI35	100052050	IFI35
3431	SP110	100056977	SP110
3437	IFIT3	100071605	IFIT3
3454	IFNAR1	100063402	IFNAR1
3455	IFNAR2	100052489	IFNAR2
3458	IFNG	100034181	IFNG
3459	IFNGR1	100073195	IFNGR1
3460	IFNGR2	100063333	IFNGR2
3475	IFRD1	100055718	IFRD1
3476	IGBP1	100056276	IGBP1
3479	IGF1	100034198	IGF1
3480	IGF1R	100055698	IGF1R
3482	IGF2R	100058539	IGF2R
3483	IGFALS	111767589	IGFALS
3484	IGFBP1	100034154	IGFBP1
3485	IGFBP2	100034061	IGFBP2
3487	IGFBP4	100034062	IGFBP4
3488	IGFBP5	100034063	IGFBP5
3490	IGFBP7	100033844	IGFBP7
3491	CCN1	100064066	CCN1
3547	IGSF1	100058129	IGSF1
3549	IHH	100033984	IHH
3551	IKBKB	100050167	IKBKB
3552	IL1A	100064969	IL1A
3554	IL1R1	100009699	IL1R1
3556	IL1RAP	100068726	IL1RAP
3557	IL1RN	100034236	IL1RN
3558	IL2	100034204	IL2
3560	IL2RB	100069676	IL2RB
3566	IL4R	791252	IL4R
3570	IL6R	102148787	IL6R
3572	IL6ST	100051700	IL6ST
3574	IL7	100059131	IL7
3575	IL7R	111769802	LOC111769802
3576	CXCL8	100037400	CXCL8
3578	IL9	100062710	IL9
3579	CXCR2	100055552	CXCR2
3581	IL9R	100066258	IL9R
3587	IL10RA	100071172	IL10RA
3588	IL10RB	100052549	IL10RB
3592	IL12A	100034215	IL12A
3593	IL12B	100034222	IL12B
3594	IL12RB1	100146965	IL12RB1
3595	IL12RB2	100053757	IL12RB2
3596	IL13	100034113	IL13
3597	IL13RA1	100055312	IL13RA1
3598	IL13RA2	100057673	IL13RA2
3600	IL15	100034058	IL15
3604	TNFRSF9	100058657	TNFRSF9
3605	IL17A	100034142	IL17A
3609	ILF3	100057707	ILF3
3611	ILK	100070066	ILK
3612	IMPA1	100050326	IMPA1
3613	IMPA2	100058669	IMPA2
3614	IMPDH1	100071737	IMPDH1
3619	INCENP	100059935	INCENP
3620	IDO1	106782641	IDO1
3621	ING1	100066404	ING1
3622	ING2	100051208	ING2
3626	INHBC	100053175	INHBC
3628	INPP1	100054603	INPP1
3631	INPP4A	100051038	INPP4A
3632	INPP5A	100051027	INPP5A
3633	INPP5B	100054559	INPP5B
3635	INPP5D	100064896	INPP5D
3636	INPPL1	100066037	INPPL1
3638	INSIG1	100065774	INSIG1
3640	INSL3	100146149	INSL3
3642	INSM1	106782417	INSM1
3643	INSR	100066248	INSR
3645	INSRR	100058246	INSRR
3646	EIF3E	100063841	EIF3E
3651	PDX1	100051336	PDX1
3652	IPP	100052181	IPP
3654	IRAK1	100059262	IRAK1
3655	ITGA6	100064056	ITGA6
3656	IRAK2	100058093	IRAK2
3658	IREB2	100050493	IREB2
3659	IRF1	100063253	IRF1
3660	IRF2	100050990	IRF2
3662	IRF4	100049827	IRF4
3663	IRF5	100071786	IRF5
3664	IRF6	100051502	IRF6
3665	IRF7	100055087	IRF7
3667	IRS1	100061987	IRS1
3670	ISL1	100052482	ISL1
3672	ITGA1	100063434	ITGA1
3673	ITGA2	100063367	ITGA2
3674	ITGA2B	100009697	ITGA2B
3675	ITGA3	100056202	ITGA3
3676	ITGA4	100067886	ITGA4
3679	ITGA7	100058756	ITGA7
3680	ITGA9	100054374	ITGA9
3681	ITGAD	100064753	ITGAD
3682	ITGAE	100072673	ITGAE
3683	ITGAL	100065508	ITGAL
3684	ITGAM	100064803	ITGAM
3688	ITGB1	100055024	ITGB1
3690	ITGB3	100009709	ITGB3
3691	ITGB4	100051679	ITGB4
3693	ITGB5	100070376	ITGB5
