Human_Entrez_ID	Human_Symbol	Mouse_Entrez_ID	Mouse_Symbol
1311	COMP	12845	Comp
1315	COPB1	70349	Copb1
1316	KLF6	23849	Klf6
1317	SLC31A1	20529	Slc31a1
1318	SLC31A2	20530	Slc31a2
1326	MAP3K8	26410	Map3k8
1340	COX6B1	110323	Cox6b1
1349	COX7B	66142	Cox7b
1352	COX10	70383	Cox10
1353	COX11	69802	Cox11
1355	COX15	226139	Cox15
1357	CPA1	109697	Cpa1
1358	CPA2	232680	Cpa2
1360	CPB1	76703	Cpb1
1361	CPB2	56373	Cpb2
1364	CLDN4	12740	Cldn4
1365	CLDN3	12739	Cldn3
1366	CLDN7	53624	Cldn7
1368	CPM	70574	Cpm
1369	CPN1	93721	Cpn1
1370	CPN2	71756	Cpn2
1373	CPS1	227231	Cps1
1386	ATF2	11909	Atf2
1389	CREBL2	232430	Crebl2
1397	CRIP2	68337	Crip2
1432	MAPK14	26416	Mapk14
1434	CSE1L	110750	Cse1l
1452	CSNK1A1	93687	Csnk1a1
1453	CSNK1D	104318	Csnk1d
1454	CSNK1E	27373	Csnk1e
1455	CSNK1G2	103236	Csnk1g2
1456	CSNK1G3	70425	Csnk1g3
1464	CSPG4	121021	Cspg4
1468	SLC25A10	27376	Slc25a10
1474	CST6	73720	Cst6
1476	CSTB	13014	Cstb
1477	CSTF1	67337	Cstf1
1478	CSTF2	108062	Cstf2
1479	CSTF3	228410	Cstf3
1482	NKX2-5	18091	Nkx2-5
1486	CTBS	74245	Ctbs
1487	CTBP1	13016	Ctbp1
1488	CTBP2	13017	Ctbp2
1489	CTF1	13019	Ctf1
1490	CCN2	14219	Ccn2
1491	CTH	107869	Cth
1493	CTLA4	12477	Ctla4
1495	CTNNA1	12385	Ctnna1
1496	CTNNA2	12386	Ctnna2
1497	CTNS	83429	Ctns
1499	CTNNB1	12387	Ctnnb1
1500	CTNND1	12388	Ctnnd1
1501	CTNND2	18163	Ctnnd2
1503	CTPS1	51797	Ctps1
1506	CTRL	109660	Ctrl
1508	CTSB	13030	Ctsb
1509	CTSD	13033	Ctsd
1510	CTSE	13034	Ctse
1511	CTSG	13035	Ctsg
1512	CTSH	13036	Ctsh
1513	CTSK	13038	Ctsk
1514	CTSL	13039	Ctsl
1519	CTSO	229445	Ctso
1520	CTSS	13040	Ctss
1521	CTSW	13041	Ctsw
1522	CTSZ	64138	Ctsz
1523	CUX1	13047	Cux1
1524	CX3CR1	13051	Cx3cr1
1525	CXADR	13052	Cxadr
1527	TEX28	385380	Tex28
1528	CYB5A	109672	Cyb5a
1534	CYB561	13056	Cyb561
1535	CYBA	13057	Cyba
1536	CYBB	13058	Cybb
1537	CYC1	66445	Cyc1
1538	CYLC1	67407	Cylc1
1539	CYLC2	74914	Cylc2
1540	CYLD	74256	Cyld
1543	CYP1A1	13076	Cyp1a1
1545	CYP1B1	13078	Cyp1b1
1571	CYP2E1	13106	Cyp2e1
1572	CYP2F1	13107	Cyp2f2
1580	CYP4B1	13120	Cyp4b1
1581	CYP7A1	13122	Cyp7a1
1582	CYP8B1	13124	Cyp8b1
1583	CYP11A1	13070	Cyp11a1
1585	CYP11B2	13072	Cyp11b2
1586	CYP17A1	13074	Cyp17a1
1588	CYP19A1	13075	Cyp19a1
1589	CYP21A2	13079	Cyp21a1
1591	CYP24A1	13081	Cyp24a1
1592	CYP26A1	13082	Cyp26a1
1593	CYP27A1	104086	Cyp27a1
1594	CYP27B1	13115	Cyp27b1
1595	CYP51A1	13121	Cyp51
1600	DAB1	13131	Dab1
1601	DAB2	13132	Dab2
1602	DACH1	13134	Dach1
1603	DAD1	13135	Dad1
1604	CD55	13136	Cd55
1605	DAG1	13138	Dag1
1606	DGKA	13139	Dgka
1607	DGKB	217480	Dgkb
1608	DGKG	110197	Dgkg
1609	DGKQ	110524	Dgkq
1610	DAO	13142	Dao
1611	DAP	223453	Dap
1612	DAPK1	69635	Dapk1
1613	DAPK3	13144	Dapk3
1615	DARS1	226414	Dars1
1616	DAXX	13163	Daxx
1618	DAZL	13164	Dazl
1620	BRINP1	56710	Brinp1
1621	DBH	13166	Dbh
1622	DBI	13167	Dbi
1627	DBN1	56320	Dbn1
1628	DBP	13170	Dbp
1629	DBT	13171	Dbt
1630	DCC	13176	Dcc
1632	ECI1	13177	Eci1
1633	DCK	13178	Dck
1634	DCN	13179	Dcn
1635	DCTD	320685	Dctd
1636	ACE	11421	Ace
1638	DCT	13190	Dct
1639	DCTN1	13191	Dctn1
1641	DCX	13193	Dcx
1642	DDB1	13194	Ddb1
1643	DDB2	107986	Ddb2
1644	DDC	13195	Ddc
1647	GADD45A	13197	Gadd45a
1649	DDIT3	13198	Ddit3
1650	DDOST	13200	Ddost
1652	DDT	13202	Ddt
1653	DDX1	104721	Ddx1
1654	DDX3X	13205	Ddx3x
1655	DDX5	13207	Ddx5
1656	DDX6	13209	Ddx6
1657	DMXL1	240283	Dmxl1
1659	DHX8	217207	Dhx8
1660	DHX9	13211	Dhx9
1662	DDX10	77591	Ddx10
1663	DDX11	320209	Ddx11
1665	DHX15	13204	Dhx15
1666	DECR1	67460	Decr1
1674	DES	13346	Des
1675	CFD	11537	Cfd
1676	DFFA	13347	Dffa
1677	DFFB	13368	Dffb
1678	TIMM8A	30058	Timm8a1
1687	GSDME	54722	Gsdme
1690	COCH	12810	Coch
1716	DGUOK	27369	Dguok
1717	DHCR7	13360	Dhcr7
1718	DHCR24	74754	Dhcr24
1719	DHFR	13361	Dhfr
1723	DHODH	56749	Dhodh
1725	DHPS	330817	Dhps
1727	CYB5R3	109754	Cyb5r3
1728	NQO1	18104	Nqo1
1729	DIAPH1	13367	Diaph1
1730	DIAPH2	54004	Diaph2
1731	SEPTIN1	54204	Septin1
1733	DIO1	13370	Dio1
1734	DIO2	13371	Dio2
1735	DIO3	107585	Dio3
1736	DKC1	245474	Dkc1
1737	DLAT	235339	Dlat
1738	DLD	13382	Dld
1739	DLG1	13383	Dlg1
1740	DLG2	23859	Dlg2
1741	DLG3	53310	Dlg3
1742	DLG4	13385	Dlg4
1743	DLST	78920	Dlst
1745	DLX1	13390	Dlx1
1746	DLX2	13392	Dlx2
1747	DLX3	13393	Dlx3
1748	DLX4	13394	Dlx4
1749	DLX5	13395	Dlx5
1750	DLX6	13396	Dlx6
1756	DMD	13405	Dmd
1757	SARDH	192166	Sardh
1758	DMP1	13406	Dmp1
1759	DNM1	13429	Dnm1
1760	DMPK	13400	Dmpk
1761	DMRT1	50796	Dmrt1
1762	DMWD	13401	Dmwd
1763	DNA2	327762	Dna2
1767	DNAH5	110082	Dnah5
1768	DNAH6	330355	Dnah6
1769	DNAH8	13417	Dnah8
1770	DNAH9	237806	Dnah9
1773	DNASE1	13419	Dnase1
1774	DNASE1L1	69537	Dnase1l1
1775	DNASE1L2	66705	Dnase1l2
1776	DNASE1L3	13421	Dnase1l3
1777	DNASE2	13423	Dnase2a
1778	DYNC1H1	13424	Dync1h1
1780	DYNC1I1	13426	Dync1i1
1781	DYNC1I2	13427	Dync1i2
1783	DYNC1LI2	234663	Dync1li2
1785	DNM2	13430	Dnm2
1786	DNMT1	13433	Dnmt1
1787	TRDMT1	13434	Trdmt1
1788	DNMT3A	13435	Dnmt3a
1789	DNMT3B	13436	Dnmt3b
1791	DNTT	21673	Dntt
1793	DOCK1	330662	Dock1
1794	DOCK2	94176	Dock2
1795	DOCK3	208869	Dock3
1796	DOK1	13448	Dok1
1797	DXO	112403	Dxo
1798	DPAGT1	13478	Dpagt1
1800	DPEP1	13479	Dpep1
1801	DPH1	116905	Dph1
1802	DPH2	67728	Dph2
1803	DPP4	13482	Dpp4
1804	DPP6	13483	Dpp6
1805	DPT	56429	Dpt
1806	DPYD	99586	Dpyd
1807	DPYS	64705	Dpys
1809	DPYSL3	22240	Dpysl3
1810	DR1	13486	Dr1
1811	SLC26A3	13487	Slc26a3
1812	DRD1	13488	Drd1
1813	DRD2	13489	Drd2
1814	DRD3	13490	Drd3
1815	DRD4	13491	Drd4
1816	DRD5	13492	Drd5
1819	DRG2	13495	Drg2
1820	ARID3A	13496	Arid3a
1821	DRP2	13497	Drp2
1822	ATN1	13498	Atn1
1823	DSC1	13505	Dsc1
1824	DSC2	13506	Dsc2
1825	DSC3	13507	Dsc3
1826	DSCAM	13508	Dscam
1827	RCAN1	54720	Rcan1
1829	DSG2	13511	Dsg2
1830	DSG3	13512	Dsg3
1831	TSC22D3	14605	Tsc22d3
1832	DSP	109620	Dsp
1833	EPYC	13516	Epyc
1834	DSPP	666279	Dspp
1836	SLC26A2	13521	Slc26a2
1837	DTNA	13527	Dtna
1838	DTNB	13528	Dtnb
1839	HBEGF	15200	Hbegf
1840	DTX1	14357	Dtx1
1841	DTYMK	21915	Dtymk
1842	ECM2	407800	Ecm2
1843	DUSP1	19252	Dusp1
1844	DUSP2	13537	Dusp2
1845	DUSP3	72349	Dusp3
1846	DUSP4	319520	Dusp4
1847	DUSP5	240672	Dusp5
1848	DUSP6	67603	Dusp6
1849	DUSP7	235584	Dusp7
1850	DUSP8	18218	Dusp8
1852	DUSP9	75590	Dusp9
1854	DUT	110074	Dut
1855	DVL1	13542	Dvl1
1856	DVL2	13543	Dvl2
1857	DVL3	13544	Dvl3
1859	DYRK1A	13548	Dyrk1a
1861	TOR1A	30931	Tor1a
1869	E2F1	13555	E2f1
1870	E2F2	242705	E2f2
1871	E2F3	13557	E2f3
1874	E2F4	104394	E2f4
1875	E2F5	13559	E2f5
1876	E2F6	50496	E2f6
1877	E4F1	13560	E4f1
1879	EBF1	13591	Ebf1
1880	GPR183	321019	Gpr183
1889	ECE1	230857	Ece1
1890	TYMP	72962	Tymp
1891	ECH1	51798	Ech1
1892	ECHS1	93747	Echs1
1893	ECM1	13601	Ecm1
1894	ECT2	13605	Ect2
1896	EDA	13607	Eda
1901	S1PR1	13609	S1pr1
1902	LPAR1	14745	Lpar1
1903	S1PR3	13610	S1pr3
1906	EDN1	13614	Edn1
1907	EDN2	13615	Edn2
1908	EDN3	13616	Edn3
1909	EDNRA	13617	Ednra
1910	EDNRB	13618	Ednrb
1911	PHC1	13619	Phc1
1912	PHC2	54383	Phc2
1915	EEF1A1	13627	Eef1a1
1917	EEF1A2	13628	Eef1a2
1933	EEF1B2	55949	Eef1b2
1936	EEF1D	66656	Eef1d
1937	EEF1G	67160	Eef1g
1938	EEF2	13629	Eef2
1939	EIF2D	16865	Eif2d
1942	EFNA1	13636	Efna1
1943	EFNA2	13637	Efna2
1944	EFNA3	13638	Efna3
1945	EFNA4	13639	Efna4
1946	EFNA5	13640	Efna5
1947	EFNB1	13641	Efnb1
1948	EFNB2	13642	Efnb2
1949	EFNB3	13643	Efnb3
1950	EGF	13645	Egf
1951	CELSR3	107934	Celsr3
1952	CELSR2	53883	Celsr2
1953	MEGF6	230971	Megf6
1954	MEGF8	269878	Megf8
1955	MEGF9	230316	Megf9
1956	EGFR	13649	Egfr
1958	EGR1	13653	Egr1
1959	EGR2	13654	Egr2
1960	EGR3	13655	Egr3
1961	EGR4	13656	Egr4
1962	EHHADH	74147	Ehhadh
1964	EIF1AX	66235	Eif1ax
1965	EIF2S1	13665	Eif2s1
1967	EIF2B1	209354	Eif2b1
1968	EIF2S3	26905	Eif2s3x
1969	EPHA2	13836	Epha2
1973	EIF4A1	13681	Eif4a1
1974	EIF4A2	13682	Eif4a2
1975	EIF4B	75705	Eif4b
1977	EIF4E	13684	Eif4e
1978	EIF4EBP1	13685	Eif4ebp1
1979	EIF4EBP2	13688	Eif4ebp2
1981	EIF4G1	208643	Eif4g1
1982	EIF4G2	13690	Eif4g2
1983	EIF5	217869	Eif5
1984	EIF5A	276770	Eif5a
1990	CELA1	109901	Cela1
1991	ELANE	50701	Elane
1993	ELAVL2	15569	Elavl2
1994	ELAVL1	15568	Elavl1
1995	ELAVL3	15571	Elavl3
1996	ELAVL4	15572	Elavl4
1997	ELF1	13709	Elf1
1998	ELF2	69257	Elf2
1999	ELF3	13710	Elf3
2000	ELF4	56501	Elf4
2001	ELF5	13711	Elf5
2002	ELK1	13712	Elk1
2004	ELK3	13713	Elk3
2005	ELK4	13714	Elk4
2006	ELN	13717	Eln
2009	EML1	68519	Eml1
2010	EMD	13726	Emd
2011	MARK2	13728	Mark2
2012	EMP1	13730	Emp1
2013	EMP2	13731	Emp2
2014	EMP3	13732	Emp3
2015	ADGRE1	13733	Adgre1
2016	EMX1	13796	Emx1
2017	CTTN	13043	Cttn
2018	EMX2	13797	Emx2
2019	EN1	13798	En1
2020	EN2	13799	En2
2021	ENDOG	13804	Endog
2022	ENG	13805	Eng
2023	ENO1	13806	Eno1
2026	ENO2	13807	Eno2
2027	ENO3	13808	Eno3
2028	ENPEP	13809	Enpep
2029	ENSA	56205	Ensa
2030	SLC29A1	63959	Slc29a1
2033	EP300	328572	Ep300
2034	EPAS1	13819	Epas1
2035	EPB41	269587	Epb41
2036	EPB41L1	13821	Epb41l1
2037	EPB41L2	13822	Epb41l2
2038	EPB42	13828	Epb42
2039	DMTN	13829	Dmtn
2040	STOM	13830	Stom
2041	EPHA1	13835	Epha1
2042	EPHA3	13837	Epha3
2043	EPHA4	13838	Epha4
2044	EPHA5	13839	Epha5
2045	EPHA7	13841	Epha7
2046	EPHA8	13842	Epha8
2047	EPHB1	270190	Ephb1
2048	EPHB2	13844	Ephb2
2049	EPHB3	13845	Ephb3
2050	EPHB4	13846	Ephb4
2051	EPHB6	13848	Ephb6
2052	EPHX1	13849	Ephx1
2053	EPHX2	13850	Ephx2
2054	STX2	13852	Stx2
2055	CLN8	26889	Cln8
2056	EPO	13856	Epo
2057	EPOR	13857	Epor
2058	EPRS1	107508	Eprs1
2059	EPS8	13860	Eps8
2060	EPS15	13858	Eps15
2063	NR2F6	13864	Nr2f6
2064	ERBB2	13866	Erbb2
2065	ERBB3	13867	Erbb3
2066	ERBB4	13869	Erbb4
2067	ERCC1	13870	Ercc1
2068	ERCC2	13871	Ercc2
2069	EREG	13874	Ereg
2070	EYA4	14051	Eya4
2071	ERCC3	13872	Ercc3
2072	ERCC4	50505	Ercc4
2073	ERCC5	22592	Ercc5
2074	ERCC6	319955	Ercc6
2077	ERF	13875	Erf
2078	ERG	13876	Erg
2079	ERH	13877	Erh
2081	ERN1	78943	Ern1
2091	FBL	14113	Fbl
2098	ESD	13885	Esd
2099	ESR1	13982	Esr1
2100	ESR2	13983	Esr2
2101	ESRRA	26379	Esrra
2103	ESRRB	26380	Esrrb
2104	ESRRG	26381	Esrrg
2107	ETF1	225363	Etf1
2108	ETFA	110842	Etfa
2109	ETFB	110826	Etfb
2110	ETFDH	66841	Etfdh
2113	ETS1	23871	Ets1
2114	ETS2	23872	Ets2
2115	ETV1	14009	Etv1
2116	ETV2	14008	Etv2
2117	ETV3	27049	Etv3
2118	ETV4	18612	Etv4
2119	ETV5	104156	Etv5
2120	ETV6	14011	Etv6
2121	EVC	59056	Evc
2122	MECOM	14013	Mecom
2123	EVI2A	14017	Evi2a
2124	EVI2B	216984	Evi2b
2125	EVPL	14027	Evpl
2128	EVX1	14028	Evx1
2130	EWSR1	14030	Ewsr1
2131	EXT1	14042	Ext1
2132	EXT2	14043	Ext2
2134	EXTL1	56219	Extl1
2135	EXTL2	58193	Extl2
2137	EXTL3	54616	Extl3
2138	EYA1	14048	Eya1
2139	EYA2	14049	Eya2
2140	EYA3	14050	Eya3
2145	EZH1	14055	Ezh1
2146	EZH2	14056	Ezh2
2147	F2	14061	F2
2149	F2R	14062	F2r
2150	F2RL1	14063	F2rl1
2151	F2RL2	14064	F2rl2
2152	F3	14066	F3
2153	F5	14067	F5
2155	F7	14068	F7
2157	F8	14069	F8
2158	F9	14071	F9
2159	F10	14058	F10
2160	F11	109821	F11
2161	F12	58992	F12
2162	F13A1	74145	F13a1
2165	F13B	14060	F13b
2166	FAAH	14073	Faah
2167	FABP4	11770	Fabp4
2168	FABP1	14080	Fabp1
2169	FABP2	14079	Fabp2
2170	FABP3	14077	Fabp3
2171	FABP5	16592	Fabp5
2172	FABP6	16204	Fabp6
2173	FABP7	12140	Fabp7
2175	FANCA	14087	Fanca
2176	FANCC	14088	Fancc
2177	FANCD2	211651	Fancd2
2178	FANCE	72775	Fance
2180	ACSL1	14081	Acsl1
2181	ACSL3	74205	Acsl3
2182	ACSL4	50790	Acsl4
2184	FAH	14085	Fah
2185	PTK2B	19229	Ptk2b
2186	BPTF	207165	Bptf
2187	FANCB	237211	Fancb
2188	FANCF	100040608	Fancf
2189	FANCG	60534	Fancg
2191	FAP	14089	Fap
2192	FBLN1	14114	Fbln1
2193	FARSA	66590	Farsa
2194	FASN	14104	Fasn
2195	FAT1	14107	Fat1
2196	FAT2	245827	Fat2
2197	FAU	14109	Fau
2199	FBLN2	14115	Fbln2
2200	FBN1	14118	Fbn1
2201	FBN2	14119	Fbn2
2202	EFEMP1	216616	Efemp1
2203	FBP1	14121	Fbp1
2205	FCER1A	14125	Fcer1a
2206	MS4A2	14126	Ms4a2
2207	FCER1G	14127	Fcer1g
2208	FCER2	14128	Fcer2a
2209	FCGR1A	14129	Fcgr1
2217	FCGRT	14132	Fcgrt
2218	FKTN	246179	Fktn
2219	FCN1	14134	Fcnb
2222	FDFT1	14137	Fdft1
2224	FDPS	110196	Fdps
2230	FDX1	14148	Fdx1
2232	FDXR	14149	Fdxr
2235	FECH	14151	Fech
2237	FEN1	14156	Fen1
2239	GPC4	14735	Gpc4
2241	FER	14158	Fer
2242	FES	14159	Fes
2243	FGA	14161	Fga
2244	FGB	110135	Fgb
2245	FGD1	14163	Fgd1
2246	FGF1	14164	Fgf1
2247	FGF2	14173	Fgf2
2248	FGF3	14174	Fgf3
2249	FGF4	14175	Fgf4
2250	FGF5	14176	Fgf5
2251	FGF6	14177	Fgf6
2252	FGF7	14178	Fgf7
2253	FGF8	14179	Fgf8
2254	FGF9	14180	Fgf9
2255	FGF10	14165	Fgf10
2256	FGF11	14166	Fgf11
2257	FGF12	14167	Fgf12
2258	FGF13	14168	Fgf13
2259	FGF14	14169	Fgf14
2260	FGFR1	14182	Fgfr1
2261	FGFR3	14184	Fgfr3
2262	GPC5	103978	Gpc5
2263	FGFR2	14183	Fgfr2
2264	FGFR4	14186	Fgfr4
2266	FGG	99571	Fgg
2267	FGL1	234199	Fgl1
2268	FGR	14191	Fgr
2271	FH	14194	Fh1
2272	FHIT	14198	Fhit
2273	FHL1	14199	Fhl1
2274	FHL2	14200	Fhl2
2275	FHL3	14201	Fhl3
2277	VEGFD	14205	Vegfd
2280	FKBP1A	14225	Fkbp1a
2281	FKBP1B	14226	Fkbp1b
2286	FKBP2	14227	Fkbp2
2287	FKBP3	30795	Fkbp3
2288	FKBP4	14228	Fkbp4
2289	FKBP5	14229	Fkbp5
2290	FOXG1	15228	Foxg1
2294	FOXF1	15227	Foxf1
2295	FOXF2	14238	Foxf2
2296	FOXC1	17300	Foxc1
2297	FOXD1	15229	Foxd1
2298	FOXD4	14237	Foxd4
2299	FOXI1	14233	Foxi1
2300	FOXL1	14241	Foxl1
2301	FOXE3	30923	Foxe3
2302	FOXJ1	15223	Foxj1
2303	FOXC2	14234	Foxc2
2304	FOXE1	110805	Foxe1
2305	FOXM1	14235	Foxm1
2306	FOXD2	17301	Foxd2
2307	FOXS1	14239	Foxs1
2308	FOXO1	56458	Foxo1
2309	FOXO3	56484	Foxo3
2312	FLG	14246	Flg
2313	FLI1	14247	Fli1
2314	FLII	14248	Flii
2315	MLANA	77836	Mlana
2316	FLNA	192176	Flna
2317	FLNB	286940	Flnb
2318	FLNC	68794	Flnc
2319	FLOT2	14252	Flot2
2321	FLT1	14254	Flt1
2322	FLT3	14255	Flt3
2323	FLT3LG	14256	Flt3l
2324	FLT4	14257	Flt4
2326	FMO1	14261	Fmo1
2327	FMO2	55990	Fmo2
2328	FMO3	14262	Fmo3
2329	FMO4	226564	Fmo4
2330	FMO5	14263	Fmo5
2331	FMOD	14264	Fmod
2332	FMR1	14265	Fmr1
2334	AFF2	14266	Aff2
2335	FN1	14268	Fn1
2339	FNTA	14272	Fnta
2342	FNTB	110606	Fntb
2346	FOLH1	53320	Folh1
2348	FOLR1	14275	Folr1
2350	FOLR2	14276	Folr2
2353	FOS	14281	Fos
2354	FOSB	14282	Fosb
2355	FOSL2	14284	Fosl2
2356	FPGS	14287	Fpgs
2357	FPR1	14293	Fpr1
2358	FPR2	14289	Fpr2
2395	FXN	14297	Fxn
2444	FRK	14302	Frk
2475	MTOR	56717	Mtor
2483	FRG1	14300	Frg1
2487	FRZB	20378	Frzb
2488	FSHB	14308	Fshb
2491	CENPI	102920	Cenpi
2492	FSHR	14309	Fshr
2494	NR5A2	26424	Nr5a2
2495	FTH1	14319	Fth1
2512	FTL	14325	Ftl1
2515	ADAM2	11495	Adam2
2516	NR5A1	26423	Nr5a1
2517	FUCA1	71665	Fuca1
2519	FUCA2	66848	Fuca2
2520	GAST	14459	Gast
2521	FUS	233908	Fus
2523	FUT1	14343	Fut1
2524	FUT2	14344	Fut2
2526	FUT4	14345	Fut4
2529	FUT7	14347	Fut7
2530	FUT8	53618	Fut8
2531	KDSR	70750	Kdsr
2532	ACKR1	13349	Ackr1
2533	FYB1	23880	Fyb1
2534	FYN	14360	Fyn
2535	FZD2	57265	Fzd2
2538	G6PC1	14377	G6pc1
2539	G6PD	14381	G6pdx
2542	SLC37A4	14385	Slc37a4
2547	XRCC6	14375	Xrcc6
2548	GAA	14387	Gaa
2549	GAB1	14388	Gab1
2550	GABBR1	54393	Gabbr1
2551	GABPA	14390	Gabpa
2553	GABPB1	14391	Gabpb1
2554	GABRA1	14394	Gabra1
2555	GABRA2	14395	Gabra2
2556	GABRA3	14396	Gabra3
2557	GABRA4	14397	Gabra4
2558	GABRA5	110886	Gabra5
2559	GABRA6	14399	Gabra6
2560	GABRB1	14400	Gabrb1
2561	GABRB2	14401	Gabrb2
2562	GABRB3	14402	Gabrb3
2563	GABRD	14403	Gabrd
2564	GABRE	14404	Gabre
2565	GABRG1	14405	Gabrg1
2566	GABRG2	14406	Gabrg2
2567	GABRG3	14407	Gabrg3
2568	GABRP	216643	Gabrp
2569	GABRR1	14408	Gabrr1
2570	GABRR2	14409	Gabrr2
2571	GAD1	14415	Gad1
2572	GAD2	14417	Gad2
2580	GAK	231580	Gak
2581	GALC	14420	Galc
2582	GALE	74246	Gale
2583	B4GALNT1	14421	B4galnt1
2584	GALK1	14635	Galk1
2585	GALK2	69976	Galk2
2587	GALR1	14427	Galr1
2588	GALNS	50917	Galns
2589	GALNT1	14423	Galnt1
2590	GALNT2	108148	Galnt2
2591	GALNT3	14425	Galnt3
2592	GALT	14430	Galt
2593	GAMT	14431	Gamt
2595	GANC	76051	Ganc
2596	GAP43	14432	Gap43
2597	GAPDH	14433	Gapdh
2615	LRRC32	434215	Lrrc32
2617	GARS1	353172	Gars1
2618	GART	14450	Gart
2619	GAS1	14451	Gas1
2620	GAS2	14453	Gas2
2621	GAS6	14456	Gas6
2622	GAS8	104346	Gas8
2623	GATA1	14460	Gata1
2624	GATA2	14461	Gata2
2625	GATA3	14462	Gata3
2626	GATA4	14463	Gata4
2627	GATA6	14465	Gata6
2628	GATM	67092	Gatm
2629	GBA1	14466	Gba1
2631	NIPSNAP2	14467	Nipsnap2
2632	GBE1	74185	Gbe1
2636	GBX1	231044	Gbx1
2637	GBX2	14472	Gbx2
2638	GC	14473	Gc
2639	GCDH	270076	Gcdh
2641	GCG	14526	Gcg
2642	GCGR	14527	Gcgr
2643	GCH1	14528	Gch1
2644	GCHFR	320415	Gchfr
2645	GCK	103988	Gck
2646	GCKR	231103	Gckr
2647	BLOC1S1	14533	Bloc1s1
2648	KAT2A	14534	Kat2a
2649	NR6A1	14536	Nr6a1
2650	GCNT1	14537	Gcnt1
2651	GCNT2	14538	Gcnt2
2652	OPN1MW	14539	Opn1mw
2653	GCSH	68133	Gcsh
2657	GDF1	14559	Gdf1
2658	GDF2	12165	Gdf2
2660	MSTN	17700	Mstn
2661	GDF9	14566	Gdf9
2662	GDF10	14560	Gdf10
2664	GDI1	14567	Gdi1
2665	GDI2	14569	Gdi2
2668	GDNF	14573	Gdnf
2669	GEM	14579	Gem
2670	GFAP	14580	Gfap
2671	GFER	11692	Gfer
2672	GFI1	14581	Gfi1
2673	GFPT1	14583	Gfpt1
2674	GFRA1	14585	Gfra1
2675	GFRA2	14586	Gfra2
2676	GFRA3	14587	Gfra3
2677	GGCX	56316	Ggcx
2678	GGT1	14598	Ggt1
2681	GGTA1	14594	Ggta1
2683	B4GALT1	14595	B4galt1
2686	GGT7	207182	Ggt7
2687	GGT5	23887	Ggt5
2688	GH1	14599	Gh
2690	GHR	14600	Ghr
2691	GHRH	14601	Ghrh
2692	GHRHR	14602	Ghrhr
2693	GHSR	208188	Ghsr
2695	GIP	14607	Gip
2696	GIPR	381853	Gipr
2697	GJA1	14609	Gja1
2700	GJA3	14611	Gja3
2701	GJA4	14612	Gja4
2702	GJA5	14613	Gja5
2703	GJA8	14616	Gja8
2705	GJB1	14618	Gjb1
2706	GJB2	14619	Gjb2
2707	GJB3	14620	Gjb3
2709	GJB5	14622	Gjb5
2710	GK	14933	Gk
2712	GK2	14626	Gk2
2717	GLA	11605	Gla
2719	GPC3	14734	Gpc3
2720	GLB1	12091	Glb1
2729	GCLC	14629	Gclc
2730	GCLM	14630	Gclm
2731	GLDC	104174	Gldc
2733	GLE1	74412	Gle1
2734	GLG1	20340	Glg1
2735	GLI1	14632	Gli1
2736	GLI2	14633	Gli2
2737	GLI3	14634	Gli3
2739	GLO1	109801	Glo1
2740	GLP1R	14652	Glp1r
2741	GLRA1	14654	Glra1
2742	GLRA2	237213	Glra2
2743	GLRB	14658	Glrb
2744	GLS	14660	Gls
2745	GLRX	93692	Glrx
2746	GLUD1	14661	Glud1
2752	GLUL	14645	Glul
2760	GM2A	14667	Gm2a
2762	GMDS	218138	Gmds
2764	GMFB	63985	Gmfb
2765	GML	625599	Gml
2766	GMPR	66355	Gmpr
2767	GNA11	14672	Gna11
2768	GNA12	14673	Gna12
2769	GNA15	14676	Gna15
2770	GNAI1	14677	Gnai1
2771	GNAI2	14678	Gnai2
2773	GNAI3	14679	Gnai3
2774	GNAL	14680	Gnal
2775	GNAO1	14681	Gnao1
2776	GNAQ	14682	Gnaq
2778	GNAS	14683	Gnas
2779	GNAT1	14685	Gnat1
2780	GNAT2	14686	Gnat2
2781	GNAZ	14687	Gnaz
2782	GNB1	14688	Gnb1
2783	GNB2	14693	Gnb2
2784	GNB3	14695	Gnb3
2785	GNG3	14704	Gng3
2786	GNG4	14706	Gng4
2787	GNG5	14707	Gng5
2788	GNG7	14708	Gng7
2790	GNG10	14700	Gng10
2791	GNG11	66066	Gng11
2792	GNGT1	14699	Gngt1
2793	GNGT2	14710	Gngt2
2794	GNL1	14670	Gnl1
2796	GNRH1	14714	Gnrh1
2798	GNRHR	14715	Gnrhr
2799	GNS	75612	Gns
2800	GOLGA1	76899	Golga1
2801	GOLGA2	99412	Golga2
2802	GOLGA3	269682	Golga3
2803	GOLGA4	54214	Golga4
2804	GOLGB1	224139	Golgb1
2805	GOT1	14718	Got1
2806	GOT2	14719	Got2
2810	SFN	55948	Sfn
2811	GP1BA	14723	Gp1ba
2812	GP1BB	14724	Gp1bb
2813	GP2	67133	Gp2
2814	GP5	14729	Gp5
2815	GP9	54368	Gp9
2817	GPC1	14733	Gpc1
2819	GPD1	14555	Gpd1
2820	GPD2	14571	Gpd2
2821	GPI	14751	Gpi1
2822	GPLD1	14756	Gpld1
2823	GPM6A	234267	Gpm6a
2824	GPM6B	14758	Gpm6b
2825	CMKLR2	241070	Cmklr2
2826	CCR10	12777	Ccr10
2827	GPR3	14748	Gpr3
2828	GPR4	319197	Gpr4
